title,director,country,spine,url,img,year
A Special Day,Ettore Scola,Italy,778,https://www.criterion.com/films/28659-a-special-day,https://s3.amazonaws.com/criterion-production/films/e1017ced8c9d98c9224064ea05001f14/ZWt2QH864iBiad2Mojf2rLls76MzYu_thumbnail.jpg,1928
Speedy,Ted Wilde,United States,788,https://www.criterion.com/films/28497-speedy,https://s3.amazonaws.com/criterion-production/films/d4ef2e7dbb5595833ea955a9afa3d116/VYObudgVtJqNJ8BCld9NP8ayYfEPqj_thumbnail.jpg,1945
Spellbound,Alfred Hitchcock,United States,136,https://www.criterion.com/films/681-spellbound,https://s3.amazonaws.com/criterion-production/films/e4dc2cc2888fe912f270e3f3fdfff462/ylegNj8s7QZOyEudKiZ7GpJk76UvEY_thumbnail.jpg,1973
The Spirit of the Beehive,Víctor Erice,Spain,351,https://www.criterion.com/films/367-the-spirit-of-the-beehive,https://s3.amazonaws.com/criterion-production/films/9ed25eb19c6d6f400c5a26266cb9ddc9/38WjZ61t2cZ8MZD8xKLCTaUHbpVeAf_thumbnail.jpg,1965
The Spy Who Came in from the Cold,Martin Ritt,United States,452,https://www.criterion.com/films/860-the-spy-who-came-in-from-the-cold,https://s3.amazonaws.com/criterion-production/films/16a780fa46a7d4ec58d29cba5b304524/ciTMvYytYqmBFhcwmOppTZZ8iMI2WQ_thumbnail.jpg,2005
The Squid and the Whale,Noah Baumbach,United States,845,https://www.criterion.com/films/28830-the-squid-and-the-whale,https://s3.amazonaws.com/criterion-production/films/9e4830ed7b64463d6dc5e8e0035e09fb/CJ6VtCQt4wVFoxzIN1GHWFuZhGBFdT_thumbnail.jpg,
Stage and Spectacle: Three Films by Jean Renoir,,,241,https://www.criterion.com/boxsets/540-stage-and-spectacle-three-films-by-jean-renoir,https://s3.amazonaws.com/criterion-production/product_images/1871-b497c6ca9fe76597e465ae063f33cf92/ZOLgPj9zTnYgjLm6sE0LHOBVKS9aAT_small.jpg,1939
Stagecoach,John Ford,United States,516,https://www.criterion.com/films/980-stagecoach,https://s3.amazonaws.com/criterion-production/films/c95af92bca3b979d3e7e4f251f010260/CsMBDL8lJ5CrZjyii2JVkG5nLIFDxc_thumbnail.jpg,1979
Stalker,Andrei Tarkovsky,Soviet Union,888,https://www.criterion.com/films/28150-stalker,https://s3.amazonaws.com/criterion-production/films/a2edcc26e1eab799429c48ff7067cee7/E0TPdmb6xXiqaiuPmArJq90hdAs3xV_thumbnail.jpg,1972
State of Siege,Costa-Gavras,France,760,https://www.criterion.com/films/28048-state-of-siege,https://s3.amazonaws.com/criterion-production/films/84c5697bfc57d419ae6d56794e0b9388/QfbxQuY4lQxyYEEb2UncBfSXZm5mXD_thumbnail.jpg,1951
The Steel Helmet,Samuel Fuller,United States,,https://www.criterion.com/films/445-the-steel-helmet,https://s3.amazonaws.com/criterion-production/films/31f07ee803bc149e48c0689cda7a1463/NN6AiEC5yt1SjDTNpiX7fQyNO1ENf2_thumbnail.jpg,2008
Still Walking,Hirokazu Kore-eda,Japan,554,https://www.criterion.com/films/27540-still-walking,https://s3.amazonaws.com/criterion-production/films/c159e57de89b8783c15dee99f81bd18a/DpY6RsxRBS5kDgexsW5rgMlFF0uj5a_thumbnail.jpg,1968
Stolen Kisses,François Truffaut,France,186,https://www.criterion.com/films/732-stolen-kisses,https://s3.amazonaws.com/criterion-production/films/8d2010f101f988a2324c59ced874a577/j4UVbRj7vqT73OV4uJGPZqkdmfYc2K_thumbnail.jpg,1954
A Story from Chikamatsu,Kenji Mizoguchi,Japan,949,https://www.criterion.com/films/28160-a-story-from-chikamatsu,https://s3.amazonaws.com/criterion-production/films/f4ad6be2540c633598390d4e99bacfaa/8Z68h0ZUt4LzJE6hZO2rLOvfrA9avZ_thumbnail.jpg,1936
The Story of a Cheat,Sacha Guitry,France,,https://www.criterion.com/films/21815-the-story-of-a-cheat,https://s3.amazonaws.com/criterion-production/films/91ab8ebb9355552d6438b952288257c5/W1z52IebKI95zHXmlisR804CzQt5kj_thumbnail.jpg,1965
Story of a Prostitute,Seijun Suzuki,Japan,299,https://www.criterion.com/films/862-story-of-a-prostitute,https://s3.amazonaws.com/criterion-production/films/2df7d187f3de52d4ce0698b97fb1d64e/4eSKv5S5HIad5qsqamAQQSyhDlfWd9_thumbnail.jpg,1934
A Story of Floating Weeds,Yasujiro Ozu,Japan,,https://www.criterion.com/films/752-a-story-of-floating-weeds,https://s3.amazonaws.com/criterion-production/films/d94b55b796fc63cd5dd36e29dd2d52cf/cTTGr3nonhyBnN87hE1AVpIaZ0QUkT_thumbnail.jpg,
A Story of Floating Weeds/Floating Weeds: Two Films by Yasujiro Ozu,,,232,https://www.criterion.com/boxsets/369-a-story-of-floating-weeds-floating-weeds-two-films-by-yasujiro-ozu,https://s3.amazonaws.com/criterion-production/product_images/1870-5a6520ad0e1ed82975741e5dc99398ee/IyksRpVlka6l82AmIoRPWIKAeL97Ya_small.jpg,1939
The Story of the Last Chrysanthemum,Kenji Mizoguchi,Japan,832,https://www.criterion.com/films/27729-the-story-of-the-last-chrysanthemum,https://s3.amazonaws.com/criterion-production/films/6d16e894560fd875a842cbbfb9414efe/wtqXgA1Jas3CK7txtvLgpGCqPdkfSg_thumbnail.jpg,1954
La strada,Federico Fellini,Italy,219,https://www.criterion.com/films/185-la-strada,https://s3.amazonaws.com/criterion-production/films/6bbc2c950f33a8f8d0c0e6b90451caaf/kppiMaqH8dmuMAqhvmr61moRT03uhA_thumbnail.jpg,1991
The Stranger,Satyajit Ray,India,,https://www.criterion.com/films/27684-the-stranger,https://s3.amazonaws.com/criterion-production/films/b15e789f8039447c6af549a5717d376b/BAfZ2NkHnCg7Ky5iqhnk4fJ0dSFUbX_thumbnail.jpg,1984
Stranger Than Paradise,Jim Jarmusch,United States,400,https://www.criterion.com/films/252-stranger-than-paradise,https://s3.amazonaws.com/criterion-production/films/7da214a5a5d94a222785c8dd5c257e57/85da9M3NwHvtnIvj6oK2ovJjtYOTX8_thumbnail.jpg,1971
Straw Dogs,Sam Peckinpah,United States,182,https://www.criterion.com/films/730-straw-dogs,https://s3.amazonaws.com/criterion-production/films/beca22ceb97188c09bd8ef6090c6bca7/XQmMDjG2VLEmmHY6Y6TslMJBOi1w2p_thumbnail.jpg,1949
Stray Dog,Akira Kurosawa,Japan,233,https://www.criterion.com/films/788-stray-dog,https://s3.amazonaws.com/criterion-production/films/8a1ac66276a15ac8c395a9ad41a6bcef/XOZQUqGV7AzorrDx8hp8sJ2l84HAfr_thumbnail.jpg,1956
Street of Shame,Kenji Mizoguchi,Japan,,https://www.criterion.com/films/970-street-of-shame,https://s3.amazonaws.com/criterion-production/films/dec2d74c9b3559c9383f6aa39f4a3cfd/KoiBLMy4hGGYWX39Dxu8qSRft71kpQ_thumbnail.jpg,1934
Street Without End,Mikio Naruse,Japan,,https://www.criterion.com/films/27548-street-without-end,https://s3.amazonaws.com/criterion-production/films/b761b24888cdb411fcfd62fc1d8f9b51/MmtBSNM5UD8wIsyaskl72smGHfHJlz_thumbnail.jpg,1950
Stromboli,Roberto Rossellini,Italy,673,https://www.criterion.com/films/28082-stromboli,https://s3.amazonaws.com/criterion-production/films/cba98475f27bcf3fafdd98856a202725/jNORNEyBemTHQabQFWKSdaxVJrz5k4_thumbnail.jpg,1963
The Suitor,Pierre Etaix,France,,https://www.criterion.com/films/28395-the-suitor,https://s3.amazonaws.com/criterion-production/films/57c138f382737f09cce05e9b32cfa192/fO0jLlk0SDtICHfquajLiTb7j2uMe2_thumbnail.jpg,1941
Sullivan’s Travels,Preston Sturges,United States,118,https://www.criterion.com/films/657-sullivan-s-travels,https://s3.amazonaws.com/criterion-production/films/3ab3e39d4fbbf677631b93028f6045ea/uKI5bkkhVMW2pC5keD0U3WaykHKvqW_thumbnail.jpg,2008
Summer Hours,Olivier Assayas,France,513,https://www.criterion.com/films/473-summer-hours,https://s3.amazonaws.com/criterion-production/films/090fea3a9b4dd4b5f619eb566b146912/Hwz75bhUTZHwTHXqMPaIiKldg7T7bL_thumbnail.jpg,1951
Summer Interlude,Ingmar Bergman,Sweden,613,https://www.criterion.com/films/27782-summer-interlude,https://s3.amazonaws.com/criterion-production/films/72cf985f10f7c3fb55891726de421b92/6SmQWtN7jh7aMw3ZArD3H1Wj63sv2b_thumbnail.jpg,1955
Summertime,David Lean,United States,22,https://www.criterion.com/films/368-summertime,https://s3.amazonaws.com/criterion-production/films/fd8eea501269d461260f6666a484d92a/MtMcxCZw4Q4znNDNRwIndTOlIYRq8t_thumbnail.jpg,1953
Summer with Monika,Ingmar Bergman,Sweden,614,https://www.criterion.com/films/27638-summer-with-monika,https://s3.amazonaws.com/criterion-production/films/06ca64e64f53a32a330eb79247c5dd6b/hpbmGuJ0K6p12f6Y2bcZSk0BaKAUs1_thumbnail.jpg,1971
Sunday Bloody Sunday,John Schlesinger,United Kingdom,629,https://www.criterion.com/films/28025-sunday-bloody-sunday,https://s3.amazonaws.com/criterion-production/films/8cf76f3fd4621c5440869deea498d2a4/tGES8daeIHZ3KUVbzZDVR6jvlXZS7L_thumbnail.jpg,1962
Sundays and Cybèle,Serge Bourguignon,France,728,https://www.criterion.com/films/27912-sundays-and-cyb-le,https://s3.amazonaws.com/criterion-production/films/c741d1027a1f8937f4becf57f68a23dc/8Vw7Cqvm4c8vUuhhyaKWcUG6mtHdNj_thumbnail.jpg,1983
El Sur,Víctor Erice,Spain,927,https://www.criterion.com/films/27745-el-sur,https://s3.amazonaws.com/criterion-production/films/c7465a13baf79a966e1888bd8a317253/W6Q2JfvoS7SwnAIpPlpSD141Tny57t_thumbnail.jpg,1963
Suzanne’s Career,Eric Rohmer,France,344,https://www.criterion.com/films/787-suzanne-s-career,https://s3.amazonaws.com/criterion-production/films/5a43f7eaf60422d57461ae1acf9af154/vMRPTGtlij3ULGjA96A5J7iwwHgAr0_thumbnail.jpg,1989
Sweetie,Jane Campion,New Zealand,356,https://www.criterion.com/films/749-sweetie,https://s3.amazonaws.com/criterion-production/films/7e1656931c9e79acae6e2cc5d9d2653d/oOCe0PmLrQjwwQX996gyg7Nnx5i0QB_thumbnail.jpg,1974
Sweet Movie,Dušan Makavejev,France,390,https://www.criterion.com/films/552-sweet-movie,https://s3.amazonaws.com/criterion-production/films/688737ce839fa08fa7fda02cbabcbb27/IHT6Dhx73vSSKCSX8RLh2ThYArDcGb_thumbnail.jpg,1957
Sweet Smell of Success,Alexander Mackendrick,United States,555,https://www.criterion.com/films/27542-sweet-smell-of-success,https://s3.amazonaws.com/criterion-production/films/42344b2ee5e91811820c2ee592daf339/pfja7n7oQnuuZIOj3Y6hLGAu71d0Cx_thumbnail.jpg,1936
Swing Time,George Stevens,United States,979,https://www.criterion.com/films/29037-swing-time,https://s3.amazonaws.com/criterion-production/films/4de07c5c8cbba60323a0a223fd0472a5/EzHLCBjl22SE5gjampFrkpS7SCKJmA_thumbnail.jpg,1966
The Sword of Doom,Kihachi Okamoto,Japan,280,https://www.criterion.com/films/925-the-sword-of-doom,https://s3.amazonaws.com/criterion-production/films/4d342f93b7630bcae0798f9c95240e05/7HOFeSGbcoM4k98Pl4W27BUAN2uH3b_thumbnail.jpg,1965
Sword of the Beast,Hideo Gosha,Japan,311,https://www.criterion.com/films/761-sword-of-the-beast,https://s3.amazonaws.com/criterion-production/films/04e10116294528ec2da38cb6c0a5b044/3pKnBkuWZlWe0VWIvtR6D92XRuWPU2_thumbnail.jpg,1946
Sylvie et le fantôme,Claude Autant-Lara,France,,https://www.criterion.com/films/28161-sylvie-et-le-fant-me,https://s3.amazonaws.com/criterion-production/films/5ce838d5726233a5338bdec40372bbb2/E5pq3whV8OAou99bMtvdG2Pfs44MZZ_thumbnail.jpg,1968
Symbiopsychotaxiplasm,William Greaves,United States,360,https://www.criterion.com/films/751-symbiopsychotaxiplasm,https://s3.amazonaws.com/criterion-production/films/fa236bebabd7851c126a6dc2d07aed51/kqsplGGxAdO7Zn7FTmc2tUICnkAHv4_thumbnail.jpg,1985
Taipei Story,Edward Yang,Taiwan,879,https://www.criterion.com/films/29110-taipei-story,https://s3.amazonaws.com/criterion-production/films/b8aa5bf1a2e514e781a4974edeb7f07a/khYYYxHBAKOhkTFow0fq2YBsI73A0F_thumbnail.jpg,1960
Take Aim at the Police Van,Seijun Suzuki,Japan,,https://www.criterion.com/films/2957-take-aim-at-the-police-van,https://s3.amazonaws.com/criterion-production/films/d81c7ac9039bb94b49434d9972738535/peRwViSXsg2tfM2591Cm0V6NKboz8b_thumbnail.jpg,1966
The Taking of Power by Louis XIV,Roberto Rossellini,Italy,456,https://www.criterion.com/films/971-the-taking-of-power-by-louis-xiv,https://s3.amazonaws.com/criterion-production/films/75117c638947b0896701c55dc48761f9/sXgCyvCMQaO4yztTFQ1oy44RQLWyFs_thumbnail.jpg,1962
The Tale of Zatoichi,Kenji Misumi,Japan,,https://www.criterion.com/films/28300-the-tale-of-zatoichi,https://s3.amazonaws.com/criterion-production/films/5957d97193290193070c833ec84b7d44/sVs3Xn4WILtQAfnENtt8DNTR4s5D7l_thumbnail.jpg,1962
The Tale of Zatoichi Continues,Kazuo Mori,Japan,,https://www.criterion.com/films/28301-the-tale-of-zatoichi-continues,https://s3.amazonaws.com/criterion-production/films/7af61b7756472ca8199f565fdeb12028/FIguIMVIcFtDOh64HtZSpHOpMikBev_thumbnail.jpg,1951
The Tales of Hoffmann,Michael Powell…,United Kingdom,317,https://www.criterion.com/films/748-the-tales-of-hoffmann,https://s3.amazonaws.com/criterion-production/films/e5c876bebb86c0463bc2e219ac3b4598/uuoTqcNSLjI4EfmDPI3Kd3zQokaxDT_thumbnail.jpg,1985
Tampopo,Juzo Itami,Japan,868,https://www.criterion.com/films/28880-tampopo,https://s3.amazonaws.com/criterion-production/films/e69bc63440b867f82aef8779d06ec2ed/zTByEeWWijB1OUOBAPMcuBnLJEMdIJ_thumbnail.jpg,1988
Tanner ’88,Robert Altman,United States,258,https://www.criterion.com/films/952-tanner-88,https://s3.amazonaws.com/criterion-production/films/737b414279e7a0df660ac086e87c64ae/kEmt8wcBIShHoV7oEBzALnZY2uYuim_thumbnail.jpg,1997
Taste of Cherry,Abbas Kiarostami,Iran,45,https://www.criterion.com/films/242-taste-of-cherry,https://s3.amazonaws.com/criterion-production/films/4fb9e4575ec46f76c042a88c8797f96c/xZFNdu75bJzobUg7yBv2OglSTeSynV_thumbnail.jpg,1961
A Taste of Honey,Tony Richardson,United Kingdom,829,https://www.criterion.com/films/28734-a-taste-of-honey,https://s3.amazonaws.com/criterion-production/films/7bfaa9a3f92e2fc8b4cc5f8b3a72fcd4/sAyvt3qLGVUlBaHDDLG1vMF24HKrUk_thumbnail.jpg,1979
Tess,Roman Polanski,United Kingdom,697,https://www.criterion.com/films/28594-tess,https://s3.amazonaws.com/criterion-production/films/78d30fb14adaf900d4da698590d176cd/8yu0ykJTOrEfE9pT6hH7JWcl61pGGP_thumbnail.jpg,1933
The Testament of Dr. Mabuse,Fritz Lang,Germany,231,https://www.criterion.com/films/721-the-testament-of-dr-mabuse,https://s3.amazonaws.com/criterion-production/films/54c721d65e42f080484dba5bb409daf0/j2sPOa4CCiMyJefg5DNy4uJraAbCCe_thumbnail.jpg,1959
Testament of Orpheus,Jean Cocteau,France,69,https://www.criterion.com/films/611-testament-of-orpheus,https://s3.amazonaws.com/criterion-production/films/2b0819e3512596c782e39d7ecc990db3/6mhmsDYBYErhuymZDB3eq7OkByGxNH_thumbnail.jpg,1933
La tête d’un homme,Julien Duvivier,France,,https://www.criterion.com/films/28027-la-t-te-d-un-homme,https://s3.amazonaws.com/criterion-production/films/8075aaed4e8b71b2d75ae941500dcb28/Gegnkhyk6MqCcaBfUrKM2O1lNp4wtH_thumbnail.jpg,1941
That Hamilton Woman,Alexander Korda,United Kingdom,487,https://www.criterion.com/films/3559-that-hamilton-woman,https://s3.amazonaws.com/criterion-production/films/9097f2ab6c434435d6db191904457a84/5KOqSgdRhZXBRqaUfZKw83ipTh8dD9_thumbnail.jpg,1930
That Night’s Wife,Yasujiro Ozu,Japan,,https://www.criterion.com/films/28220-that-night-s-wife,https://s3.amazonaws.com/criterion-production/films/6077db903ad037d4854f06b99f793f17/GqMJuPAD84uHHhDGMn1oBXwamAeSlS_thumbnail.jpg,1977
That Obscure Object of Desire,Luis Buñuel,France,143,https://www.criterion.com/films/686-that-obscure-object-of-desire,https://s3.amazonaws.com/criterion-production/films/9c472c2c34b9a10676686ab6cd0fc33c/iY0kvMU1NZgd6bBZMfWcwjpWf75sWN_thumbnail.jpg,1960
The Bad Sleep Well,Akira Kurosawa,Japan,319,https://www.criterion.com/films/765-the-bad-sleep-well,https://s3.amazonaws.com/criterion-production/films/9e1bd9a4f1fffe0fcf0f33ce6fd59b06/dBTXEYsnwkPwBIbqCdde0BiXq0ZDev_thumbnail.jpg,1951
The Idiot,Akira Kurosawa,Japan,,https://www.criterion.com/films/895-the-idiot,https://s3.amazonaws.com/criterion-production/films/2bb8c1b900e557087f0c63a17d37c0e8/n3Brc1nZj2nWSyjQt1NQ8vfKeea776_thumbnail.jpg,1957
The Lower Depths,Akira Kurosawa,Japan,,https://www.criterion.com/films/857-the-lower-depths,https://s3.amazonaws.com/criterion-production/films/9dcecbfcb9d84e037bcdfbcd1e6b3dc9/Y4cPFzSZbE23XAdEGCQ2Ydszik9QwM_thumbnail.jpg,1942
There Was a Father,Yasujiro Ozu,Japan,526,https://www.criterion.com/films/22839-there-was-a-father,https://s3.amazonaws.com/criterion-production/films/af043fc9016d1ce31797493aaa116746/8KQnb1GwHeIFMDJInowyRehSPzXYAI_thumbnail.jpg,1948
They Live by Night,Nicholas Ray,United States,880,https://www.criterion.com/films/28717-they-live-by-night,https://s3.amazonaws.com/criterion-production/films/7b61cc952472acaf45e25d18ecda3a6c/AvkrECEvwDaYkrM6obhacxPy1j0Nwy_thumbnail.jpg,1956
The Thick-Walled Room,Masaki Kobayashi,Japan,,https://www.criterion.com/films/28503-the-thick-walled-room,https://s3.amazonaws.com/criterion-production/films/234bf6846946acb77abf12be9fce8b86/usH7LU59LgedwftcvPSaKqheshfUsy_thumbnail.jpg,1981
Thief,Michael Mann,United States,691,https://www.criterion.com/films/28024-thief,https://s3.amazonaws.com/criterion-production/films/5fdd7999dcd7824705792d1d95ee538f/r9qKHNq3ldPSJH2wwBckeNlDucBRMr_thumbnail.jpg,1940
The Thief of Bagdad,Tim Whelan…,United Kingdom,431,https://www.criterion.com/films/544-the-thief-of-bagdad,https://s3.amazonaws.com/criterion-production/films/41132bea28bb3bbea12d52e78c20b378/kl6ebsg1AK3m1ejL3zvPJa17lTmxcW_thumbnail.jpg,1949
Thieves’ Highway,Jules Dassin,United States,273,https://www.criterion.com/films/939-thieves-highway,https://s3.amazonaws.com/criterion-production/films/5756232ff019e92bd1990409492143fb/Koszlkx8RrJ2LCR86ckXivu3cB2Byd_thumbnail.jpg,1988
The Thin Blue Line,Errol Morris,United States,753,https://www.criterion.com/films/28355-the-thin-blue-line,https://s3.amazonaws.com/criterion-production/films/cc08b14f22e5cb4d4abc35e2bd1e76eb/duZpzWtzx94ixvPnyavkOi9YOZqWR6_thumbnail.jpg,1936
Things to Come,William Cameron Menzies,United Kingdom,660,https://www.criterion.com/films/27552-things-to-come,https://s3.amazonaws.com/criterion-production/films/8acc91247738186c941d26d985dd25d1/Tq53ScFvzrnFOqKLNLZfExM0t52C7k_thumbnail.jpg,1998
The Thin Red Line,Terrence Malick,United States,536,https://www.criterion.com/films/27513-the-thin-red-line,https://s3.amazonaws.com/criterion-production/films/65456f80783b9fc82a4a296501ac8578/7at8dAs0I2wnVsvIf4COS4WsBTYqyW_thumbnail.jpg,1949
The Third Man,Carol Reed,United Kingdom,64,https://www.criterion.com/films/236-the-third-man,https://s3.amazonaws.com/criterion-production/films/1283a2e6f60a395e2afb5f75a72b160f/Innqqmp9vKKQMgQnrzkyHERGrs480H_thumbnail.jpg,1949
Thirst,Ingmar Bergman,Sweden,,https://www.criterion.com/films/644-thirst,https://s3.amazonaws.com/criterion-production/films/b59b3ef1bac479fe4b32511380a4a918/Euyn4T4r2ksJuZo4NCVblY8qFmJBAX_thumbnail.jpg,1967
Thirst for Love,Koreyoshi Kurahara,Japan,,https://www.criterion.com/films/27762-thirst-for-love,https://s3.amazonaws.com/criterion-production/films/f76173d3f5473423552f4b424ded54d5/So7htIvAtFIwFKJsuv6yCcb8CYU7vr_thumbnail.jpg,1944
This Happy Breed,David Lean,United Kingdom,605,https://www.criterion.com/films/28144-this-happy-breed,https://s3.amazonaws.com/criterion-production/films/8b53ffd205f5f2bf9f328b3940820344/GyqFGSUJ8VabXsYbhO9vEVrlnKFO2N_thumbnail.jpg,1984
This Is Spinal Tap,Rob Reiner,United States,12,https://www.criterion.com/films/317-this-is-spinal-tap,https://s3.amazonaws.com/criterion-production/films/5d50540d4d5129f771caaeb888818d92/NLVNXJuptPJ2EyP2NWafJEfJEL5YlF_thumbnail.jpg,1963
This Sporting Life,Lindsay Anderson,United Kingdom,417,https://www.criterion.com/films/853-this-sporting-life,https://s3.amazonaws.com/criterion-production/films/f722b4254dfd2142455afdde72a50ba0/4sTsCRidLlTehDNgglGCpzeCvOZ7a6_thumbnail.jpg,
Three Colors,,,587,https://www.criterion.com/boxsets/844-three-colors,https://s3.amazonaws.com/criterion-production/product_images/1841-3ab3e39d4fbbf677631b93028f6045ea/jFU59ZGM56ObO24vNH29PZRGa1EBzM_small.jpg,1993
Three Colors: Blue,Krzysztof Kieślowski,France,588,https://www.criterion.com/films/27731-three-colors-blue,https://s3.amazonaws.com/criterion-production/films/07df7def14b7ea66469042b2081510e1/koE5Fml5n41PPDb8ABgwu7ZgZ20Skv_thumbnail.jpg,1994
Three Colors: Red,Krzysztof Kieślowski,France,590,https://www.criterion.com/films/27733-three-colors-red,https://s3.amazonaws.com/criterion-production/films/3bf165588ec7faf206e9d0ec5b64bd78/0tGumi5LOfL32hMHGxu40FFvFiTgOT_thumbnail.jpg,1994
Three Colors: White,Krzysztof Kieślowski,Poland,589,https://www.criterion.com/films/27732-three-colors-white,https://s3.amazonaws.com/criterion-production/films/7079cc7071f8240ee1b25ec22d552a18/ORGd2T0IZlsrN9YI2xeRZwQU7bWuWt_thumbnail.jpg,1962
Three Documentaries,Saul J. Turell,United States,,https://www.criterion.com/films/1079-three-documentaries,https://s3.amazonaws.com/criterion-production/films/d77d4a38d63c784669e245e92055766d/Z8aTrBp2gBHeTKrc8NwYihqR92yy9L_thumbnail.jpg,
Three Films by Hiroshi Teshigahara,,,392,https://www.criterion.com/boxsets/458-three-films-by-hiroshi-teshigahara,https://s3.amazonaws.com/criterion-production/product_images/1857-4a9eaad0ae6e5e6609b78fa778227642/day0uJj7Jk3QoCZJAIVSdel8IzDr6q_small.jpg,1964
Three Outlaw Samurai,Hideo Gosha,Japan,596,https://www.criterion.com/films/27734-three-outlaw-samurai,https://s3.amazonaws.com/criterion-production/films/bb229f6bf4844575da4d76b4ee6d5ef7/2qLZzuNPp6vUxmIKVGGJSTPbPvGu4s_thumbnail.jpg,1931
